"module name","licenses","repository","licenseUrl","parents"
"@10play/tentap-editor@0.5.0","MIT","https://github.com/10play/10Tap-Editor","https://github.com/10play/10Tap-Editor/raw/master/LICENSE","pronote"
"@alloc/quick-lru@5.2.0","MIT","https://github.com/sindresorhus/quick-lru","https://github.com/sindresorhus/quick-lru/raw/master/license","pronote"
"@ampproject/remapping@2.3.0","Apache-2.0","https://github.com/ampproject/remapping","https://github.com/ampproject/remapping/raw/master/LICENSE","server"
"@babel/code-frame@7.10.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","@expo/config:pronote"
"@babel/code-frame@7.24.2","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/code-frame@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/compat-data@7.24.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/compat-data@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/core@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/generator@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-annotate-as-pure@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-builder-binary-assignment-operator-visitor@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-compilation-targets@7.23.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-compilation-targets@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-create-class-features-plugin@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-create-regexp-features-plugin@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-define-polyfill-provider@0.6.2","MIT","https://github.com/babel/babel-polyfills","https://github.com/babel/babel-polyfills/raw/master/LICENSE","pronote"
"@babel/helper-environment-visitor@7.22.20","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-environment-visitor@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-function-name@7.23.0","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-function-name@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-hoist-variables@7.22.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-hoist-variables@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-member-expression-to-functions@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-module-imports@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","nativewind:pronote"
"@babel/helper-module-imports@7.24.3","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-module-imports@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-module-transforms@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-module-transforms@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-optimise-call-expression@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-plugin-utils@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-plugin-utils@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-remap-async-to-generator@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-replace-supers@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-simple-access@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-simple-access@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-skip-transparent-expression-wrappers@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-split-export-declaration@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-split-export-declaration@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-string-parser@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-string-parser@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-validator-identifier@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-validator-identifier@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-validator-option@7.23.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/helper-validator-option@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helper-wrap-function@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/helpers@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/highlight@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/highlight@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/parser@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/parser@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-bugfix-firefox-class-in-computed-class-key@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-async-generator-functions@7.20.7","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-class-properties@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-decorators@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-export-default-from@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-logical-assignment-operators@7.20.7","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-nullish-coalescing-operator@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-numeric-separator@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-object-rest-spread@7.20.7","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-optional-catch-binding@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-optional-chaining@7.21.0","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-proposal-private-property-in-object@7.21.0-placeholder-for-preset-env.2","MIT","https://github.com/babel/babel-plugin-proposal-private-property-in-object","https://github.com/babel/babel-plugin-proposal-private-property-in-object/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-async-generators@7.8.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators/raw/master/LICENSE","server"
"@babel/plugin-syntax-bigint@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-bigint","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-bigint/raw/master/LICENSE","server"
"@babel/plugin-syntax-class-properties@7.12.13","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/plugin-syntax-class-static-block@7.14.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-decorators@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-dynamic-import@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-export-default-from@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-export-namespace-from@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-export-namespace-from","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-export-namespace-from/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-flow@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-import-assertions@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-import-attributes@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-import-meta@7.10.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/plugin-syntax-json-strings@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings/raw/master/LICENSE","server"
"@babel/plugin-syntax-jsx@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/plugin-syntax-logical-assignment-operators@7.10.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/plugin-syntax-nullish-coalescing-operator@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-nullish-coalescing-operator","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-nullish-coalescing-operator/raw/master/LICENSE","server"
"@babel/plugin-syntax-numeric-separator@7.10.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/plugin-syntax-object-rest-spread@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread/raw/master/LICENSE","server"
"@babel/plugin-syntax-optional-catch-binding@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding/raw/master/LICENSE","server"
"@babel/plugin-syntax-optional-chaining@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-chaining","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-chaining/raw/master/LICENSE","server"
"@babel/plugin-syntax-private-property-in-object@7.14.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-syntax-top-level-await@7.14.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/plugin-syntax-typescript@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/plugin-syntax-unicode-sets-regex@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-arrow-functions@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-async-generator-functions@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-async-to-generator@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-block-scoped-functions@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-block-scoping@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-class-properties@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-class-static-block@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-classes@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-computed-properties@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-destructuring@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-dotall-regex@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-duplicate-keys@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-dynamic-import@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-exponentiation-operator@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-export-namespace-from@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-flow-strip-types@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-for-of@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-function-name@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-json-strings@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-literals@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-logical-assignment-operators@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-member-expression-literals@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-modules-amd@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-modules-commonjs@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-modules-systemjs@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-modules-umd@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-named-capturing-groups-regex@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-new-target@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-nullish-coalescing-operator@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-numeric-separator@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-object-rest-spread@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-object-super@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-optional-catch-binding@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-optional-chaining@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-parameters@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-private-methods@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-private-property-in-object@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-property-literals@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-react-display-name@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-react-jsx-development@7.22.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-react-jsx-self@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-react-jsx-source@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-react-jsx@7.23.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-react-pure-annotations@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-regenerator@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-reserved-words@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-runtime@7.24.3","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-shorthand-properties@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-spread@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-sticky-regex@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-template-literals@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-typeof-symbol@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-typescript@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-unicode-escapes@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-unicode-property-regex@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-unicode-regex@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/plugin-transform-unicode-sets-regex@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/preset-env@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/preset-flow@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/preset-modules@0.1.6-no-external-plugins","MIT","https://github.com/babel/preset-modules","https://github.com/babel/preset-modules/raw/master/LICENSE","pronote"
"@babel/preset-react@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/preset-typescript@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/register@7.23.7","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/regjsgen@0.8.0","MIT","https://github.com/bnjmnt4n/regjsgen","https://github.com/bnjmnt4n/regjsgen/raw/master/LICENSE-MIT.txt","pronote"
"@babel/runtime@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/template@7.24.0","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/template@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@babel/traverse@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/types@7.19.0","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","nativewind:pronote"
"@babel/types@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","server"
"@babel/types@7.24.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","pronote"
"@bcoe/v8-coverage@0.2.3","MIT","https://github.com/demurgos/v8-coverage","https://github.com/demurgos/v8-coverage/raw/master/LICENSE.md","server"
"@callstack/react-theme-provider@3.0.9","MIT","https://github.com/callstack/react-theme-provider","https://github.com/callstack/react-theme-provider/raw/master/LICENSE","pronote"
"@colors/colors@1.5.0","MIT","http://github.com/DABH/colors.js","http://github.com/DABH/colors.js/raw/master/LICENSE","pronote"
"@egjs/hammerjs@2.0.17","MIT","https://github.com/naver/hammer.js","https://github.com/naver/hammer.js/raw/master/LICENSE.md","pronote"
"@expo/bunyan@4.0.0","MIT","https://github.com/trentm/node-bunyan","https://github.com/trentm/node-bunyan/raw/master/LICENSE.txt","pronote"
"@expo/cli@0.18.13","MIT","https://github.com/expo/expo","https://github.com/expo/expo","pronote"
"@expo/code-signing-certificates@0.0.5","MIT","https://github.com/expo/code-signing-certificates","https://github.com/expo/code-signing-certificates/raw/master/LICENSE","pronote"
"@expo/config-plugins@8.0.4","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/config-types@51.0.0","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/config@9.0.2","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/devcert@1.1.2","MIT","https://github.com/expo/devcert","https://github.com/expo/devcert","pronote"
"@expo/env@0.3.0","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/image-utils@0.5.1","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/json-file@8.3.3","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/metro-config@0.18.4","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/metro-runtime@3.2.1","MIT","https://github.com/expo/expo","https://github.com/expo/expo","pronote"
"@expo/osascript@2.1.2","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/package-manager@1.5.2","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/plist@0.1.3","MIT","https://github.com/expo/expo","https://github.com/expo/expo","pronote"
"@expo/prebuild-config@7.0.3","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","expo-splash-screen:pronote"
"@expo/prebuild-config@7.0.4","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","pronote"
"@expo/rudder-sdk-node@1.1.1","MIT","https://github.com/expo/rudder-sdk-node","https://github.com/expo/rudder-sdk-node/raw/master/LICENSE.md","pronote"
"@expo/sdk-runtime-versions@1.0.0","MIT","","","pronote"
"@expo/server@0.4.2","MIT","https://github.com/expo/expo","https://github.com/expo/expo","pronote"
"@expo/spawn-async@1.7.2","MIT","https://github.com/expo/spawn-async","https://github.com/expo/spawn-async/raw/master/LICENSE","pronote"
"@expo/vector-icons@14.0.2","MIT","https://github.com/expo/vector-icons","https://github.com/expo/vector-icons/raw/master/LICENSE","pronote"
"@expo/xcpretty@4.3.1","BSD-3-Clause","https://github.com/expo/expo-cli","https://github.com/expo/expo-cli","pronote"
"@graphql-typed-document-node/core@3.2.0","MIT","https://github.com/dotansimha/graphql-typed-document-node","https://github.com/dotansimha/graphql-typed-document-node/raw/master/LICENSE","pronote"
"@hapi/hoek@9.3.0","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE.md","pronote"
"@hapi/topo@5.1.0","BSD-3-Clause","https://github.com/hapijs/topo","https://github.com/hapijs/topo/raw/master/LICENSE.md","pronote"
"@isaacs/cliui@8.0.2","ISC","https://github.com/yargs/cliui","https://github.com/yargs/cliui/raw/master/LICENSE.txt","pronote"
"@isaacs/ttlcache@1.4.1","ISC","https://github.com/isaacs/ttlcache","https://github.com/isaacs/ttlcache/raw/master/LICENSE","pronote"
"@istanbuljs/load-nyc-config@1.1.0","ISC","https://github.com/istanbuljs/load-nyc-config","https://github.com/istanbuljs/load-nyc-config/raw/master/LICENSE","server"
"@istanbuljs/schema@0.1.3","MIT","https://github.com/istanbuljs/schema","https://github.com/istanbuljs/schema/raw/master/LICENSE","server"
"@jest/console@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"@jest/core@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"@jest/create-cache-key-function@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"@jest/environment@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"@jest/expect-utils@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"@jest/expect@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"@jest/fake-timers@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
"@jest/globals@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","server"
